Tempo;Erro Little 60;Erro Little 80;Erro Little 95;Erro Little 99
60600;4,9765740084418E-07;4,017806620737E-08;-3,0842961251665E-07;-1,16095577596E-09
60700;4,8196554591762E-07;1,943489058576E-08;-3,3056615578175E-07;1,5793403918E-08
60800;4,9290093451226E-07;5,3541926448E-10;-3,3793424591977E-07;1,280606909404E-08
60900;5,0438636001182E-07;1,03655688477E-08;-3,2299226759847E-07;9,429541592E-09
61000;5,4075029742862E-07;1,451422004806E-08;-3,2826858742396E-07;1,133682303589E-08
61100;5,4042211039551E-07;2,663610532139E-08;-3,0347267809816E-07;-1,213425093738E-08
61200;5,4527388204662E-07;3,492882338918E-08;-3,1039531123156E-07;-2,27235830152E-09
61300;5,1458498195878E-07;5,814145431771E-08;-3,0327207412029E-07;-2,68116195912E-09
61400;5,0560849440551E-07;7,141596158888E-08;-2,9755634400885E-07;-2,29685781505E-09
61500;5,0686961472479E-07;8,918643423783E-08;-2,9009744295649E-07;-2,755035666269E-08
61600;4,9496623133471E-07;9,52860870207E-08;-2,9786913557928E-07;-5,463611785217E-08
61700;5,0786491767596E-07;1,0544884032626E-07;-2,9726269445973E-07;-8,56600621546E-08
61800;5,2114095061562E-07;1,0220704949049E-07;-3,3139927424486E-07;-8,022612973946E-08
61900;5,1870381656549E-07;1,0116047199915E-07;-2,9753854491332E-07;-5,601539498912E-08
62000;5,2125051164253E-07;8,060110312513E-08;-3,1109436093857E-07;-5,130166869094E-08
62100;5,5410816868218E-07;9,747134432914E-08;-3,282530656179E-07;-4,842156897666E-08
62200;5,2873307931911E-07;9,662142952394E-08;-3,4135974047445E-07;-6,337111813082E-08
62300;5,5305670021433E-07;1,0004389272567E-07;-3,4033738316452E-07;-8,008373697521E-08
62400;5,5412262556231E-07;1,0326636701308E-07;-3,0203408130092E-07;-6,627811899307E-08
62500;5,5218263717016E-07;7,87666545321E-08;-3,0292720509806E-07;-5,839250150075E-08
62600;5,7242587803152E-07;9,929865196767E-08;-3,2063051946807E-07;-3,99660535777E-08
62700;5,7915980833378E-07;1,0664261917981E-07;-3,0228657621478E-07;-7,205539986899E-08
62800;5,9512970462805E-07;1,3706533996682E-07;-2,9507803844808E-07;-6,376971839472E-08
62900;5,8988749884747E-07;1,4475840703909E-07;-3,131651737931E-07;8,11196798622E-09
63000;5,8680353998142E-07;1,6573970285094E-07;-3,0354080493566E-07;1,899401524952E-08
63100;5,8646773992699E-07;1,6713848571825E-07;-2,8441240473853E-07;2,057367964881E-08
63200;5,8873412545069E-07;1,6243902045687E-07;-2,9451786076606E-07;1,020839590637E-08
63300;5,8849465078836E-07;1,6489531518005E-07;-3,0394506822518E-07;-5,21052356817E-09
63400;5,857598179837E-07;1,6767503563386E-07;-2,8331795220993E-07;-3,961845607137E-08
63500;5,7234347172752E-07;1,457114278125E-07;-2,9570705351034E-07;-3,562925598999E-08
63600;5,7483231175048E-07;1,5631549032946E-07;-2,8795894380096E-07;-4,907775519314E-08
63700;5,7849727275183E-07;1,6336619657054E-07;-2,7850474637603E-07;-5,96562017563E-08
63800;5,9655312356632E-07;1,419182713569E-07;-2,7653380740844E-07;-4,773383466272E-08
63900;5,9271823893425E-07;1,7985837352796E-07;-2,4531108877568E-07;-4,132098752052E-08
64000;6,1810697715714E-07;1,8681875113558E-07;-2,2276766031837E-07;-5,867727281839E-08
64100;6,228362472438E-07;1,8754564212742E-07;-2,3409196359125E-07;-4,216065008222E-08
64200;6,0309547045279E-07;1,6130203350784E-07;-2,5274431081357E-07;-1,171673602585E-08
64300;5,556554512065E-07;1,4553406169071E-07;-2,5976112993931E-07;-2,534898158046E-08
64400;5,4900515777945E-07;1,5496620342503E-07;-2,2800326249239E-07;-3,019481198407E-08
64500;5,6280848959034E-07;1,7074309521803E-07;-2,4538990928136E-07;-2,266719434374E-08
64600;5,3786056075644E-07;1,4668058323508E-07;-2,5828219207824E-07;-3,136466375508E-08
64700;5,4092413992457E-07;1,2985767261497E-07;-2,8447562527845E-07;-5,69565514752E-08
64800;5,2076484369223E-07;1,3602144610658E-07;-2,9939344159402E-07;-5,077329490177E-08
64900;5,2018082619121E-07;1,4188169350504E-07;-3,0463830924532E-07;-6,878883596073E-08
65000;5,133594764839E-07;1,4413085702714E-07;-3,259531311528E-07;-6,761430881852E-08
65100;5,0458500910899E-07;1,0431410046863E-07;-3,2806571326205E-07;-8,766521375492E-08
65200;4,8959728182751E-07;1,0260330096656E-07;-3,3004102917289E-07;-7,493866860386E-08
65300;5,1022489144792E-07;8,682841778906E-08;-3,4464563114511E-07;-5,130098656991E-08
65400;5,3869865812572E-07;8,462084899463E-08;-3,4143036131695E-07;-3,872887077705E-08
65500;5,4840727181649E-07;8,79055912506E-08;-3,3038470448332E-07;-4,469890768632E-08
65600;5,5032060908289E-07;7,195406315219E-08;-3,5307129309103E-07;-5,080835308036E-08
65700;5,5868325588015E-07;4,910681061787E-08;-3,7899496163618E-07;-7,626327658272E-08
65800;5,6555089256172E-07;5,328505370272E-08;-3,7372620198539E-07;-5,000947567169E-08
65900;5,5207722882145E-07;2,995156433983E-08;-3,9547414942831E-07;-6,924125273144E-08
66000;5,429349068109E-07;7,5934680765E-10;-3,9593972189778E-07;-5,105994205223E-08
66100;5,5590229930402E-07;5,656469515E-09;-3,9259964879079E-07;-3,963208428104E-08
66200;5,7532493347168E-07;1,975974539548E-08;-3,7579239986485E-07;-3,62219765293E-08
66300;5,8176476036564E-07;3,597704179015E-08;-3,6835782424305E-07;-4,482643589654E-08
66400;5,5985243352374E-07;7,498204013245E-08;-3,622413871085E-07;-4,085974580903E-08
66500;5,995513971957E-07;6,42813655638E-08;-3,4285524819211E-07;-2,913638752489E-08
66600;5,7533079078631E-07;5,149750981204E-08;-3,5364102402013E-07;-5,110051404245E-08
66700;5,9864325097081E-07;7,992869210938E-08;-3,482869850302E-07;-2,761944983831E-08
66800;5,8518330425805E-07;7,709699456626E-08;-3,4288205341682E-07;-4,493672633998E-08
66900;5,7060048663793E-07;8,361230552367E-08;-3,3185504833E-07;-4,386787111343E-08
67000;5,8246445999721E-07;1,0708664399672E-07;-2,9195740935961E-07;-5,507176581432E-08
67100;6,0200130058696E-07;1,1268540900389E-07;-2,9137989088213E-07;-5,728735175126E-08
67200;6,269788812574E-07;1,2500540647054E-07;-2,9544015234251E-07;-4,594228641963E-08
67300;6,2382570575892E-07;1,614350746415E-07;-2,9568993298312E-07;-8,753679026086E-08
67400;6,1291702913024E-07;1,6962753335292E-07;-3,0537099959815E-07;-9,195636607728E-08
67500;6,2302636893996E-07;1,5958255961124E-07;-3,0486266666685E-07;-1,0978632758452E-07
67600;6,4368551400129E-07;1,5455366231265E-07;-2,9828181169478E-07;-1,0510935055663E-07
67700;6,3968211461152E-07;1,5933737129714E-07;-2,9592268191436E-07;-1,0103849490406E-07
67800;6,4318827597276E-07;1,710460484361E-07;-3,1267976652316E-07;-1,1146049416766E-07
67900;6,4854571579787E-07;1,639017730426E-07;-3,0375307602526E-07;-1,2904266100122E-07
68000;6,7696218297719E-07;1,7838628219025E-07;-2,9793051936622E-07;-1,3637675522205E-07
68100;6,7150368332491E-07;1,8962739467554E-07;-3,1566646541137E-07;-1,2750886924096E-07
68200;6,7773647383085E-07;1,9294624564736E-07;-3,0762112857019E-07;-1,3917350827342E-07
68300;7,184895853829E-07;2,1473843947462E-07;-3,1622484186755E-07;-1,553550674771E-07
68400;7,0749066383158E-07;2,2092723517275E-07;-3,1649921083954E-07;-1,7018474807173E-07
68500;7,2458764854844E-07;2,190483132658E-07;-3,5314304369649E-07;-1,5374860140582E-07
68600;7,0688120978879E-07;2,014876070433E-07;-3,5588945124232E-07;-1,5455694324373E-07
68700;7,0427984089072E-07;2,0297209069042E-07;-3,6978212136773E-07;-1,7682400255126E-07
68800;7,1491227182641E-07;2,0692214208751E-07;-4,0215948615696E-07;-1,7151874942556E-07
68900;7,2006841933536E-07;2,1653565607238E-07;-4,0314857940871E-07;-2,1852387988019E-07
69000;7,1846999105674E-07;2,2102923935563E-07;-4,0583949001416E-07;-2,3231847023908E-07
69100;6,8364748329053E-07;2,3004262983406E-07;-4,2081001438987E-07;-2,3962006423517E-07
69200;6,8957234700129E-07;2,4688023714248E-07;-3,8923639422705E-07;-2,5378272994203E-07
69300;7,1228527986911E-07;2,5962514271782E-07;-3,6885257159724E-07;-2,693952296795E-07
69400;7,1184934724577E-07;2,7178862671562E-07;-3,5392325514749E-07;-2,7811674385703E-07
69500;7,155511076995E-07;2,7855397410903E-07;-3,4653256264505E-07;-2,7416875525432E-07
69600;7,2634987402509E-07;2,8484385117267E-07;-3,339978249528E-07;-2,5119848601207E-07
69700;6,9966262761234E-07;2,6040606826427E-07;-3,2550802941955E-07;-2,4341055393506E-07
69800;7,080047579322E-07;2,5503082889955E-07;-3,3267225418854E-07;-2,346770031636E-07
69900;6,8340426828684E-07;2,486271042379E-07;-2,949373758554E-07;-2,2355651196904E-07
70000;6,7100397793673E-07;2,4872419635003E-07;-2,9969427828291E-07;-2,3076042054981E-07
70100;6,6501470930014E-07;2,2520543918603E-07;-3,166608273375E-07;-2,2403588673114E-07
70200;6,2422356239544E-07;2,395558209578E-07;-3,1894565921675E-07;-2,2318640446883E-07
70300;6,2335335671015E-07;2,6136432840218E-07;-3,023198260621E-07;-2,1574457775841E-07
70400;6,2744873630116E-07;2,6718294821038E-07;-3,0065336176222E-07;-2,2815024181E-07
70500;6,2575934656195E-07;2,5763475264284E-07;-3,0904275405419E-07;-2,4542441678932E-07
70600;6,1195073186582E-07;2,4086274752477E-07;-3,1189858518132E-07;-2,5141532944417E-07
70700;6,055566632579E-07;2,6603816527526E-07;-2,8661018447451E-07;-2,3559319117794E-07
70800;6,1781012172801E-07;2,8548192965161E-07;-2,9747032925798E-07;-2,4488791439126E-07
70900;6,0873888574342E-07;2,9686271973972E-07;-3,094411482607E-07;-2,3435109142156E-07
71000;6,2751175722298E-07;2,827705212205E-07;-3,2474003575089E-07;-2,1787606385715E-07
71100;6,116166682002E-07;2,6813926856661E-07;-3,3562722734359E-07;-2,22148486273E-07
71200;6,0509971144818E-07;2,4820371713474E-07;-3,3218374539956E-07;-2,1265019256589E-07
71300;6,0286277969723E-07;2,3307321894706E-07;-3,1591536497899E-07;-2,3227704559758E-07
71400;5,7471595460434E-07;2,2050826853359E-07;-2,8156558329329E-07;-2,1816708795086E-07
71500;5,9125587981157E-07;2,3274453342381E-07;-2,7940234303969E-07;-1,9971828635335E-07
71600;6,0487569597534E-07;2,3705699891963E-07;-2,8578634569953E-07;-1,9883816548827E-07
71700;5,7395360086865E-07;2,5205594589295E-07;-2,8422872944134E-07;-1,6643193134769E-07
71800;5,6082025712278E-07;2,3690492323425E-07;-2,7221602749705E-07;-1,6710467320991E-07
71900;5,5268453125201E-07;2,2517983788717E-07;-2,9815135249578E-07;-1,530793127813E-07
72000;5,4148011896515E-07;2,1664714999758E-07;-3,0329330868994E-07;-1,6908938960114E-07
72100;5,5538371968034E-07;2,1903388613964E-07;-2,8168432208986E-07;-1,7206761526722E-07
72200;5,6040805596069E-07;2,1747055312105E-07;-2,9092478825987E-07;-1,6444367645363E-07
72300;5,6920526891879E-07;2,1864113275427E-07;-3,2212422240718E-07;-1,8809174662238E-07
72400;5,4175326247297E-07;2,1082461909572E-07;-3,0297282194169E-07;-1,8783329380767E-07
72500;5,2883926704439E-07;2,1347967793517E-07;-2,8909271421185E-07;-1,7638102178807E-07
72600;5,6475384591081E-07;2,5179856866231E-07;-2,9320890604367E-07;-1,6000353753043E-07
72700;5,79653873789E-07;2,6074922176988E-07;-2,8380335237443E-07;-1,5280933496342E-07
72800;6,0114308420012E-07;2,763325723798E-07;-2,9387370048539E-07;-1,7566661369983E-07
72900;6,0894125586408E-07;2,4573844381592E-07;-2,8393957407502E-07;-2,1116225923379E-07
73000;5,7421428301119E-07;2,4134464071679E-07;-2,8163753640342E-07;-2,0357225594125E-07
73100;5,656558332845E-07;2,8282315733819E-07;-2,6913091488723E-07;-2,0729169136757E-07
73200;5,5592525582959E-07;2,9569210591163E-07;-2,8044101085811E-07;-2,1042062314791E-07
73300;5,632109461029E-07;3,0647046767029E-07;-2,5034880124508E-07;-2,4202365977999E-07
73400;5,3895272622562E-07;2,7672804936429E-07;-2,3386825986904E-07;-2,4593016689778E-07
73500;5,4981226793593E-07;2,9023599923406E-07;-2,2671374111383E-07;-2,0267283673547E-07
73600;5,3649009834622E-07;2,4548041954731E-07;-2,2597004445402E-07;-1,749831426423E-07
73700;5,1922696187034E-07;2,5717579354989E-07;-2,2492102402794E-07;-1,990707829691E-07
73800;4,9064864859893E-07;2,4831708378414E-07;-2,3914497049304E-07;-2,0623220109428E-07
73900;4,8900260218865E-07;2,4451036262363E-07;-2,7668405877534E-07;-2,0855688376287E-07
74000;4,8462682555872E-07;2,2847539726811E-07;-2,5754462384953E-07;-1,9516703275713E-07
74100;4,9597692908243E-07;2,4641105467182E-07;-2,3973069218641E-07;-1,7245278627342E-07
74200;4,796574528676E-07;2,3015110484081E-07;-2,2674875665984E-07;-1,258009092453E-07
74300;5,3555762424828E-07;2,9188158379156E-07;-2,4247739816019E-07;-1,1188643611604E-07
74400;5,6455176111747E-07;3,1398938071803E-07;-2,4362967110392E-07;-1,4216057309113E-07
74500;5,0977902676941E-07;2,8816925068398E-07;-2,4112407359667E-07;-1,8301518878161E-07
74600;5,4617560452108E-07;2,9859050254544E-07;-2,2727542514644E-07;-1,2992252607091E-07
74700;5,3559045487539E-07;3,2379461156751E-07;-1,6200105079633E-07;-1,1890395512637E-07
74800;5,163041936207E-07;3,0489491775754E-07;-1,608158441968E-07;-1,1301317215384E-07
74900;5,0643466531497E-07;3,7448761158743E-07;-1,2460424159144E-07;-1,0918114412561E-07
75000;4,8726831036738E-07;4,1888891066932E-07;-1,215877176719E-07;-8,997550082768E-08
75100;5,2548434825717E-07;4,0411788093664E-07;-9,429522762616E-08;-1,0152135132557E-07
75200;4,9810455671206E-07;4,3284369555252E-07;-1,2854233233384E-07;-8,306128052027E-08
75300;4,8298190979956E-07;4,331912419886E-07;-1,2879831601253E-07;-4,052374436014E-08
75400;4,642459314752E-07;4,0172773374536E-07;-1,2882184208252E-07;-4,853345103584E-08
75500;4,2278699274867E-07;3,7273272823768E-07;-1,1686892520402E-07;-6,886266135098E-08
75600;3,975374507359E-07;3,5161924305527E-07;-1,0582571619011E-07;-1,0281573281645E-07
75700;3,7784661377493E-07;3,6226099542347E-07;-9,670675282791E-08;-7,593061468469E-08
75800;3,9182056443821E-07;3,5989021140992E-07;-9,858187155487E-08;-3,08382652747E-09
75900;3,8389210765821E-07;3,1550240331413E-07;-9,748334051096E-08;-1,873564769994E-08
76000;4,0088475694589E-07;3,6283696536188E-07;-7,395623313755E-08;6,73743727475E-09
76100;3,5816314380988E-07;3,7302980837595E-07;-9,040385862136E-08;-1,969036134142E-08
76200;3,5182731528138E-07;3,7250090834107E-07;-8,710134480339E-08;-5,60515189818E-08
76300;4,1434692721332E-07;3,7630252425203E-07;-9,020249436276E-08;-8,644143179026E-08
76400;3,7689465748336E-07;3,8141722713547E-07;-7,469717644426E-08;-1,3054740577445E-07
76500;4,1988948762395E-07;4,3334356147895E-07;-5,754023391091E-08;-9,224446273493E-08
76600;4,1985541954226E-07;4,1467462308376E-07;1,45034917409E-09;-6,060967905341E-08
76700;4,6622449167977E-07;4,4199608995044E-07;-3,274074344972E-08;-8,586326316617E-08
76800;4,6354799199122E-07;4,2524238530461E-07;-3,780984769719E-08;-8,160692743786E-08
76900;4,5839315698792E-07;4,2397373434255E-07;1,6132162273E-10;-5,79348551355E-08
77000;5,2253760363108E-07;4,7360280897024E-07;-2,199521986768E-08;-7,297765591829E-08
77100;5,5542935362141E-07;5,1708580617316E-07;-6,917034411913E-08;-4,886938143045E-08
77200;5,3765886565138E-07;4,8343419001284E-07;-9,30676264943E-08;-5,955995163731E-08
77300;5,2678928175176E-07;4,4316865022154E-07;-1,1874620398089E-07;8,810729923E-11
77400;5,4620908329639E-07;4,2018630441731E-07;-1,2086080403151E-07;-1,81815664746E-08
77500;5,5854880698369E-07;4,2647549580721E-07;-1,3532909193259E-07;-1,974061092369E-08
77600;5,6061550446351E-07;4,3877739930309E-07;-1,495954258246E-07;-9,06078412299E-09
77700;5,3617723705379E-07;4,2903639618785E-07;-1,3752827854319E-07;-2,414115840566E-08
77800;5,4396968107717E-07;4,1975477538259E-07;-1,4421658178776E-07;-3,328939612857E-08
77900;5,3428832891278E-07;4,6704899592243E-07;-1,1506033814612E-07;-3,391409109099E-08
78000;5,1593883743095E-07;4,3792529691444E-07;-1,5683727383475E-07;-6,585791822999E-08
78100;4,914725679761E-07;4,1886077228881E-07;-1,3120648034715E-07;-1,0475415024302E-07
78200;5,0752331781645E-07;4,4764711404355E-07;-9,339712292444E-08;-9,001556122712E-08
78300;4,6589352331594E-07;3,9646836302865E-07;-9,090252106603E-08;-7,169224147674E-08
78400;4,2250821308265E-07;3,9346372249227E-07;-1,1978199765394E-07;-1,0058465704788E-07
78500;3,9091554859816E-07;3,8491523257633E-07;-8,901258397032E-08;-1,5051580248837E-07
78600;4,0581838423037E-07;3,8169746252592E-07;-1,0492035684706E-07;-1,3502406659427E-07
78700;3,9962750619793E-07;4,0783946930745E-07;-1,2061711984757E-07;-9,224764596638E-08
78800;4,0702781234359E-07;4,4007421173831E-07;-1,8642670340796E-07;-8,788143190941E-08
78900;3,6962775218363E-07;4,2547455469943E-07;-1,7867648693937E-07;-9,857743066277E-08
79000;3,3442128466454E-07;4,3560801055165E-07;-2,0670504596865E-07;-1,1375894359844E-07
79100;3,4548891059138E-07;4,4954219857729E-07;-2,2703050817086E-07;-1,5364864225376E-07
79200;3,7216495818448E-07;4,3153854356603E-07;-2,5824681770814E-07;-1,6443676997824E-07
79300;3,5451003910225E-07;4,0578379278955E-07;-2,7851184114525E-07;-1,4137543757897E-07
79400;3,2769963786983E-07;4,4135753007879E-07;-2,86025308327E-07;-9,859125782441E-08
79500;3,0609563173023E-07;4,2034069425156E-07;-2,9890987818249E-07;-8,96972380815E-08
79600;2,827145910711E-07;3,8792755141515E-07;-3,3280567279803E-07;-9,131250067185E-08
79700;2,9074690233166E-07;3,6654321489138E-07;-3,234381189543E-07;-1,3067341342321E-07
79800;2,9244000487871E-07;4,0385662014586E-07;-3,3879892313848E-07;-1,5037441869481E-07
79900;2,8118386841136E-07;4,2593970084326E-07;-3,1915200082722E-07;-1,2221072154261E-07
80000;2,7172783090279E-07;4,0648331633975E-07;-3,0981772880523E-07;-1,1561832025109E-07
80100;2,3823553041424E-07;3,9407407204095E-07;-3,4717907837489E-07;-1,0282926155014E-07
80200;2,16347942672E-07;4,1265087613596E-07;-3,1504130504345E-07;-1,2151240014191E-07
80300;2,0817044110721E-07;4,2092163221596E-07;-3,3887644690367E-07;-1,0101730651968E-07
80400;2,1402492378364E-07;4,4045637670465E-07;-3,0593862732076E-07;-8,229211800881E-08
80500;2,5614102105997E-07;4,7124790247821E-07;-3,1925950239042E-07;-1,2196480270177E-07
80600;2,6850657763866E-07;4,8169543376275E-07;-3,3922091091654E-07;-1,3631515116685E-07
80700;3,277532192314E-07;4,9368424681617E-07;-3,2149191042663E-07;-1,5843744449739E-07
80800;3,0163258735172E-07;5,0475588864174E-07;-3,2003933014835E-07;-1,1224166485135E-07
80900;2,8199540436091E-07;5,0222675573863E-07;-3,0879683876606E-07;-1,463001240154E-07
81000;2,610951470583E-07;5,1502553599647E-07;-3,0474700807304E-07;-1,4324932351428E-07
81100;2,6794633423144E-07;4,9282710445908E-07;-3,120113518662E-07;-1,8902552767486E-07
81200;2,4165376255603E-07;5,190792102816E-07;-2,9657745770351E-07;-1,7591162304598E-07
81300;2,5349145427178E-07;4,584145822939E-07;-2,8286611453154E-07;-1,3457194825151E-07
81400;2,8832538001566E-07;4,3720928477597E-07;-2,739829696452E-07;-8,642147975024E-08
81500;2,8227268367154E-07;4,5379540525303E-07;-2,9720686001156E-07;-8,207234714064E-08
81600;3,10164452344E-07;4,1514119475394E-07;-3,3019506062715E-07;-9,010383905661E-08
81700;2,8592170031594E-07;4,3356836121333E-07;-3,0369027825827E-07;-1,0356521329413E-07
81800;2,5068321218846E-07;4,9982849636976E-07;-3,0780265802832E-07;-7,878416852236E-08
81900;2,3481137101378E-07;5,146970822878E-07;-3,5286916144628E-07;-9,755122221122E-08
82000;1,9641774451351E-07;4,431721625231E-07;-4,1258976679615E-07;-1,1031437452402E-07
82100;1,5713787449023E-07;4,4754689643156E-07;-3,8934352986075E-07;-9,284559610023E-08
82200;1,3403403342771E-07;4,1119444604831E-07;-4,4033404833499E-07;-5,437139805053E-08
82300;1,2066926458054E-07;4,1766530411991E-07;-4,120839420807E-07;-3,581614294035E-08
82400;1,5158075949984E-07;3,8781347821981E-07;-4,174481276209E-07;-5,690051807505E-08
82500;1,2358919954103E-07;3,7343950864965E-07;-3,9969976839416E-07;-7,177625604982E-08
82600;1,3669411669248E-07;3,8026505677635E-07;-4,2806903977066E-07;-9,950662160918E-08
82700;1,9539013385028E-07;3,9441294275022E-07;-3,7725122936649E-07;-9,058597072453E-08
82800;2,0258885990998E-07;3,9450770117355E-07;-3,6083267929143E-07;-9,163042591354E-08
82900;2,1113184200949E-07;3,4631823675468E-07;-3,6814454063006E-07;-8,577451637848E-08
83000;2,5657651825384E-07;4,0211560792258E-07;-3,581931729002E-07;-1,1299837865408E-07
83100;2,247798245314E-07;3,4445824725893E-07;-4,0302147041871E-07;-9,930187161444E-08
83200;2,5032437300787E-07;3,4117807912182E-07;-3,6381967305488E-07;-1,0977916531374E-07
83300;2,3334140708542E-07;3,7700270016927E-07;-3,725050063963E-07;-9,094766539874E-08
83400;2,5802887337889E-07;3,7847177170036E-07;-3,9798002404723E-07;-1,13267276447E-07
83500;2,497445781291E-07;3,9164419662896E-07;-3,7216934245521E-07;-1,4412350424209E-07
83600;2,9975976745256E-07;3,7693495968938E-07;-3,7641378725084E-07;-1,95287356064E-07
83700;3,0888704949383E-07;4,0922775479402E-07;-3,85405840575E-07;-2,0733298811138E-07
83800;2,4465608139401E-07;4,2617590834126E-07;-4,0115198274293E-07;-2,3368332335849E-07
83900;2,7460461926587E-07;4,5185334185405E-07;-4,0520340860439E-07;-2,343035987451E-07
84000;2,6569114042196E-07;4,5736988463219E-07;-4,0975656645514E-07;-2,0610185913483E-07
84100;3,0363644709652E-07;5,1442739890106E-07;-3,5128266517859E-07;-2,699374022086E-07
84200;2,4762837558256E-07;4,826033737082E-07;-3,460648905218E-07;-2,938942458286E-07
84300;2,3929056158778E-07;4,9534361101777E-07;-3,5368537965041E-07;-3,0918839399874E-07
84400;2,6306399814047E-07;5,3483789308473E-07;-3,5714939983222E-07;-3,0005648454789E-07
84500;2,4926689135008E-07;5,3398949750871E-07;-3,8698500759438E-07;-3,2404794580998E-07
84600;2,3387773806505E-07;5,1150110769171E-07;-4,1827220087498E-07;-3,3364162277394E-07
84700;2,7942181834995E-07;4,8425848042655E-07;-4,106208137955E-07;-3,567347448552E-07
84800;2,6884466652888E-07;5,3214435835613E-07;-3,8751800701675E-07;-3,482231960561E-07
84900;2,8996379297652E-07;5,0750581470638E-07;-4,0042085913683E-07;-3,4165186946211E-07
85000;2,8315039291016E-07;4,9477660279962E-07;-3,9844522703447E-07;-3,4827917261282E-07
85100;3,1164396907535E-07;4,8612207770304E-07;-4,0450407112758E-07;-3,3290228884653E-07
85200;3,0470919987202E-07;4,8399673913124E-07;-4,0211044094463E-07;-3,2596338428448E-07
85300;3,0532248329607E-07;4,7549435411298E-07;-3,8152240122713E-07;-3,1239446229847E-07
85400;3,0365065484261E-07;4,4237130625291E-07;-4,2715725712128E-07;-3,369790420038E-07
85500;3,3726759074426E-07;4,0517419375163E-07;-4,4615690342198E-07;-3,7820980480774E-07
85600;3,2988468046113E-07;4,0170289894448E-07;-4,5712262419784E-07;-4,2025249058497E-07
85700;3,3946164301746E-07;3,9258660633479E-07;-4,8490717219352E-07;-4,4829967293936E-07
85800;3,3040008018403E-07;3,85963648597E-07;-5,122898762977E-07;-4,4561932099896E-07
85900;3,3644548946832E-07;3,9852849420541E-07;-4,8391845908213E-07;-4,1310141796203E-07
86000;3,3727035808617E-07;4,0182195837346E-07;-4,8054817369803E-07;-4,156338775374E-07
86100;3,548872753445E-07;4,3826012019466E-07;-5,318388645037E-07;-4,3628878643176E-07
86200;4,0925284228166E-07;4,653280907263E-07;-5,4223750112214E-07;-4,413997771735E-07
86300;3,9748339486501E-07;4,2826474455637E-07;-4,8749298642292E-07;-4,1960829832988E-07
86400;3,8786128486734E-07;4,1708162479281E-07;-5,1270047052299E-07;-3,8568147431306E-07
86500;3,3131739751724E-07;3,530220462622E-07;-5,3662047960756E-07;-3,5599097714112E-07
86600;2,9202664464378E-07;2,9622887254277E-07;-5,6088899214046E-07;-4,0450503036027E-07
86700;2,5814404502889E-07;3,4686763994429E-07;-5,8435770000642E-07;-3,7133132479994E-07
86800;2,1322825083381E-07;3,4991105080096E-07;-6,0649103872379E-07;-4,0151807922939E-07
86900;2,3890910583191E-07;3,4852668751029E-07;-5,9506420058142E-07;-4,1547632179117E-07
87000;2,2892044704292E-07;3,6886790155677E-07;-6,2485444374261E-07;-4,2418010082201E-07
87100;2,2500313412444E-07;3,5189546521153E-07;-6,2042985504718E-07;-4,4347005712098E-07
87200;1,9449727184373E-07;3,246517290556E-07;-6,1972979636948E-07;-4,3431009544292E-07
87300;1,7633310633869E-07;2,8638018312321E-07;-5,8539738390095E-07;-4,669598183682E-07
87400;1,9927309669043E-07;2,9950067048645E-07;-5,7569736355845E-07;-4,407998659417E-07
87500;2,0148738277825E-07;3,2378053393955E-07;-5,7083201454589E-07;-4,6733829606183E-07
87600;1,9073218893162E-07;3,073213945548E-07;-5,6488166677582E-07;-4,6057132863098E-07
87700;1,7703962540416E-07;2,8802780205339E-07;-5,7140783837895E-07;-4,8368397642662E-07
87800;1,7041580879784E-07;3,1202441341804E-07;-5,958653410687E-07;-4,6837037359637E-07
87900;1,6820304216125E-07;2,9969383996686E-07;-5,5786818364822E-07;-4,7492503085778E-07
88000;1,6702776806099E-07;2,9531464296184E-07;-5,7430753841459E-07;-4,8758080595235E-07
88100;1,5510020845433E-07;3,2250056758443E-07;-5,544688050918E-07;-4,471033179243E-07
88200;1,6761936416643E-07;3,453468138126E-07;-5,1471953455007E-07;-3,9557941988733E-07
88300;1,2882893307697E-07;3,8459448781225E-07;-5,1765818298577E-07;-3,9980565702535E-07
88400;1,8286203307127E-07;4,1152618202034E-07;-5,4750834976858E-07;-4,2244769815625E-07
88500;2,0481761042745E-07;4,2909640418642E-07;-5,354026164639E-07;-4,0503590525987E-07
88600;2,059498165341E-07;4,3525807535971E-07;-5,05618189095E-07;-3,5429621902949E-07
88700;1,9412459995038E-07;4,3744519873101E-07;-5,3337317140745E-07;-3,7035674438357E-07
88800;2,239151712935E-07;4,4298681878274E-07;-5,394133282266E-07;-3,4871510479206E-07
88900;2,3004245042202E-07;4,5077863841669E-07;-5,8004605563156E-07;-3,3849030955935E-07
89000;2,218715251523E-07;4,5632377965177E-07;-5,6022673433631E-07;-3,5369838258248E-07
89100;2,0676721002033E-07;4,3784116376955E-07;-5,8651470880022E-07;-3,3776339591896E-07
89200;1,8193719175663E-07;4,2241135345122E-07;-5,9171514621426E-07;-3,344737677935E-07
89300;1,6588571427611E-07;4,4138961374784E-07;-6,0399576184977E-07;-3,2891426826609E-07
89400;1,6451737350209E-07;4,1574945397471E-07;-5,9542383112898E-07;-3,4757822220399E-07
89500;1,6175982464617E-07;4,2527960486538E-07;-6,1521792460439E-07;-3,7278373099525E-07
89600;1,8079691121997E-07;4,327592053599E-07;-5,8748839748546E-07;-3,4422846795223E-07
