Tempo;Ocupação;E[N];E[W];Erro Little;Lambda;E[N] Chamada;E[W] Chamada;Erro Little Chamada
69000;0.598732;1309.442290;6.556804;0.00000022821996026323;199.707391;857.962184;8.603440;0.00000021320124687918
69100;0.598649;1307.622775;6.548295;0.00000024807013687678;199.689045;856.769379;8.592990;0.00000021525136162381
69200;0.598513;1305.734179;6.539824;0.00000026454335966264;199.658916;855.531862;8.583207;0.00000021933487914794
69300;0.598500;1303.851166;6.530579;0.00000023228562895383;199.653218;854.298028;8.571073;0.00000022974313651503
69400;0.598944;1302.699559;6.521120;0.00000025582585294615;199.766239;853.550243;8.553903;0.00000022790482034907
69500;0.599521;1302.009205;6.513659;0.00000028698445930786;199.889079;853.084718;8.538890;0.00000025786687274376
69600;0.600096;1306.216379;6.528330;0.00000030316573429445;200.084296;856.092815;8.552217;0.00000026759312277136
69700;0.600670;1311.715400;6.551991;0.00000032264324545395;200.201033;859.639913;8.577564;0.00000026505472305871
69800;0.600727;1312.383358;6.556864;0.00000024961354938569;200.154126;859.893971;8.584118;0.00000026523957785685
69900;0.600509;1310.506713;6.549099;0.00000030534829420503;200.104893;858.664270;8.576010;0.00000025904876110872
70000;0.600211;1308.635310;6.541838;0.00000025999452191172;200.040929;857.437991;8.569465;0.00000027474516173243
70100;0.600291;1306.782109;6.531950;0.00000022318567971524;200.060029;856.223835;8.555744;0.00000026620773496688
70200;0.600429;1305.032839;6.522256;0.00000025217195798177;200.089188;855.077165;8.541940;0.00000027864223284269
70300;0.600549;1303.613095;6.513655;0.00000025677718440420;200.135420;854.158582;8.528919;0.00000027133262392454
70400;0.600396;1302.083152;6.507683;0.00000027955775294686;200.083991;853.144029;8.523228;0.00000027623059395410
70500;0.600090;1300.236948;6.500645;0.00000031034778658068;200.016596;851.934252;8.517087;0.00000026518443974055
70600;0.599929;1298.396321;6.492581;0.00000032545653994021;199.981530;850.728159;8.508082;0.00000027465523544379
70700;0.599481;1296.560357;6.486693;0.00000034217509892187;199.880028;849.525073;8.504548;0.00000027736109586840
70800;0.599257;1294.729932;6.479146;0.00000035415064303379;199.830325;848.325655;8.496777;0.00000027386568035581
70900;0.599280;1292.937804;6.469876;0.00000036168989936414;199.839661;847.151955;8.484309;0.00000027720113848773
71000;0.599555;1291.597506;6.461323;0.00000029026023184997;199.896746;846.273576;8.470689;0.00000025992073915404
71100;0.599571;1289.782397;6.452151;0.00000023568941287522;199.899592;845.084232;8.458550;0.00000025396980163350
71200;0.599761;1287.976290;6.441742;0.00000027179589778825;199.942247;843.900837;8.443168;0.00000025862209440675
71300;0.599862;1286.327543;6.432784;0.00000031479862627748;199.964362;842.821043;8.430598;0.00000025973133688240
71400;0.600015;1284.554355;6.422821;0.00000031996773941501;199.998473;841.659041;8.416165;0.00000026181453449681
71500;0.599532;1282.758286;6.417268;0.00000028713179744955;199.891664;840.482087;8.413498;0.00000025543749870849
71600;0.599166;1280.969573;6.410930;0.00000031645345188736;199.810251;839.310009;8.408597;0.00000025283156901423
71700;0.599017;1279.188418;6.403086;0.00000030891555979906;199.776862;838.142933;8.399786;0.00000025011456727952
71800;0.598818;1277.407688;6.395589;0.00000029243210519780;199.732618;836.976074;8.391862;0.00000024219309580076
71900;0.598632;1275.632066;6.388015;0.00000024741507331782;199.691474;835.812564;8.383783;0.00000023223219614010
72000;0.599168;1282.162096;6.410818;0.00000026508041628404;199.999778;841.133622;8.411313;0.00000023627274003957
72100;0.599724;1317.964834;6.577291;0.00000035182051760785;200.381110;869.969113;8.666407;0.00000025858821572911
72200;0.600279;1372.481702;6.844189;0.00000036411734072317;200.532396;910.989778;9.061332;0.00000027501516797201
72300;0.600832;1423.623599;7.099751;0.00000033573519431229;200.517386;942.999854;9.380979;0.00000030715307275386
72400;0.601383;1459.356137;7.280258;0.00000037729296309408;200.453909;959.702455;9.553371;0.00000030630781111540
72500;0.601788;1467.609873;7.323454;0.00000036441315387492;200.398579;961.774861;9.579264;0.00000031341289741249
72600;0.601875;1465.589884;7.312641;0.00000036367805478221;200.418678;960.451054;9.564256;0.00000032233447200269
72700;0.602006;1463.581302;7.301478;0.00000034659274206206;200.450000;959.134714;9.548240;0.00000032568834740232
72800;0.601743;1461.576659;7.293633;0.00000044087323658459;200.390755;957.820830;9.540774;0.00000034219442568428
72900;0.601884;1459.592866;7.282638;0.00000040696545511310;200.420892;956.520772;9.524761;0.00000037151392007218
73000;0.601829;1457.594775;7.273111;0.00000043324030229996;200.408712;955.211286;9.512847;0.00000035980099255539
73100;0.601657;1455.601715;7.264549;0.00000040410100154986;200.370547;953.905084;9.503414;0.00000034718118513410
73200;0.601516;1453.614310;7.255743;0.00000043859381548828;200.339836;952.602583;9.493467;0.00000034248068914167
73300;0.601676;1451.637514;7.244549;0.00000042891088014585;200.376508;951.307046;9.477042;0.00000035574885259848
73400;0.601778;1449.790080;7.234552;0.00000044358534978528;200.398052;950.096122;9.463000;0.00000036934375202691
73500;0.602009;1447.987357;7.223018;0.00000040078248275677;200.468476;948.928782;9.444737;0.00000038638165733573
73600;0.602549;1455.882024;7.255786;0.00000046068134906818;200.651168;954.506421;9.482888;0.00000037856500512135
73700;0.603089;1466.664377;7.303821;0.00000038715211303497;200.807829;961.948115;9.541881;0.00000037040047118353
73800;0.603626;1478.033399;7.357728;0.00000038110260902613;200.881762;968.974751;9.604620;0.00000035247944651928
73900;0.604099;1483.244612;7.382298;0.00000027756595954997;200.919080;972.003856;9.631296;0.00000034052493447234
74000;0.603744;1481.240865;7.375183;0.00000028252020456421;200.841230;970.690635;9.625870;0.00000034143045013479
74100;0.603636;1479.243005;7.366076;0.00000026894986149273;200.818313;969.381320;9.615174;0.00000033239666663576
74200;0.604114;1478.744468;7.358612;0.00000031478430173593;200.954259;969.101170;9.599539;0.00000029654700028914
74300;0.604646;1478.651130;7.354200;0.00000034589220376802;201.062127;969.010734;9.588371;0.00000028910335458932
74400;0.605178;1483.664466;7.372844;0.00000031472973205382;201.233683;972.501385;9.606787;0.00000028920078420924
74500;0.605608;1487.399810;7.390350;0.00000034223512557219;201.262430;974.681339;9.625643;0.00000028706233479170
74600;0.605755;1485.517260;7.379817;0.00000028763452064595;201.294598;973.447655;9.610259;0.00000028673116503342
74700;0.606109;1483.920883;7.368971;0.00000015371824702015;201.374244;972.401174;9.592385;0.00000026104498829227
74800;0.605889;1481.937802;7.360878;0.00000014915076462785;201.326230;971.101586;9.584227;0.00000025009171622514
74900;0.605880;1479.975668;7.351204;0.00000019705407794390;201.324259;969.815661;9.571607;0.00000024265398224088
75000;0.605856;1478.003662;7.341620;0.00000011988777259830;201.318453;968.523369;9.559260;0.00000021235018721200
75100;0.605944;1476.037234;7.331155;0.00000010313169696019;201.337617;967.234743;9.544686;0.00000022483141037810
75200;0.605946;1474.084801;7.321479;0.00000021152072804398;201.337035;965.955373;9.532154;0.00000022102028651716
75300;0.605932;1472.128308;7.311891;0.00000015267687558662;201.333453;964.673244;9.519748;0.00000021098867364344
75400;0.606214;1470.296070;7.300460;0.00000017002025742840;201.397732;963.473891;9.501643;0.00000018467460449756
75500;0.606735;1470.344197;7.296232;0.00000013175531421439;201.521020;963.505062;9.490517;0.00000019761409930652
75600;0.606929;1468.452822;7.285495;0.00000012030659490847;201.558426;962.260480;9.474809;0.00000017555385056767
75700;0.607448;1470.598537;7.291395;0.00000021190157895035;201.689590;963.657799;9.476639;0.00000014498505152005
75800;0.607304;1468.792595;7.284097;0.00000033889205042215;201.643734;962.450419;9.469072;0.00000011231622920604
75900;0.607509;1466.860521;7.272860;0.00000045360684453044;201.689644;961.184366;9.452422;0.00000013093631423544
76000;0.607505;1464.932170;7.263236;0.00000037519566831179;201.691395;959.920731;9.440157;0.00000011832833024528
76100;0.607787;1463.499442;7.253848;0.00000036968435779272;201.754901;958.980020;9.425038;0.00000010869439392991
76200;0.607214;1461.579105;7.248988;0.00000038887219488970;201.625249;957.721545;9.424472;0.00000010569385722192
76300;0.606980;1459.664312;7.241375;0.00000041313023757539;201.572818;956.466753;9.417008;0.00000009067628070625
76400;0.606860;1457.754862;7.232867;0.00000047299931793532;201.545916;955.215485;9.407170;0.00000010852591003641
76500;0.606518;1455.849878;7.226196;0.00000028377962735249;201.468366;953.967101;9.402033;0.00000012384782621666
76600;0.606446;1453.950434;7.217309;0.00000029478883334377;201.453264;952.722396;9.391280;0.00000009228779163095
76700;0.606413;1452.056064;7.208164;0.00000031425133784069;201.446037;951.481031;9.379646;0.00000010850374110305
76800;0.606006;1450.165847;7.202049;0.00000025932831704267;201.354609;950.242318;9.375824;0.00000011636689123407
76900;0.606111;1448.291373;7.191873;0.00000014570150597137;201.378882;949.013883;9.361557;0.00000011965323665208
77000;0.606081;1446.411900;7.182749;0.00000017754587133822;201.373039;947.782270;9.349996;0.00000014491081401502
77100;0.606027;1444.536992;7.173880;0.00000017247975847567;201.360636;946.553658;9.338941;0.00000012478562894103
77200;0.606103;1442.669553;7.164033;0.00000004737034942082;201.376736;945.329939;9.325256;0.00000011497036211949
77300;0.606249;1440.807063;7.153646;0.00000006777463568142;201.408771;944.109526;9.310109;0.00000010144049156224
77400;0.606417;1438.989951;7.143327;0.00000019919684746128;201.445336;942.919165;9.294943;0.00000009435234460398
77500;0.606397;1437.137313;7.134265;0.00000025432905204070;201.441548;941.705138;9.283360;0.00000004948742571287
77600;0.606347;1435.304106;7.125615;0.00000028778867999790;201.428814;940.504019;9.272632;0.00000005867616437172
77700;0.606429;1433.458445;7.115810;0.00000029775969778711;201.446976;939.294596;9.258949;0.00000010679593742680
77800;0.606237;1431.623422;7.108247;0.00000023632878765056;201.403149;938.092123;9.250983;0.00000008948359209171
77900;0.606045;1429.786493;7.100674;0.00000022821268430562;201.359255;936.888360;9.243058;0.00000010376004411228
78000;0.605962;1427.954502;7.092256;0.00000020424067770364;201.339962;935.687849;9.233026;0.00000007273047231138
78100;0.605438;1426.126444;7.087345;0.00000021526534510485;201.221549;934.489843;9.231905;0.00000007530911716458
78200;0.605095;1424.303356;7.080955;0.00000015316868484661;201.145665;933.295119;9.227185;0.00000009961195246433
78300;0.605149;1422.485582;7.071508;0.00000014277270565799;201.157318;932.103956;9.214322;0.00000005863182650501
78400;0.605619;1424.344996;7.074099;0.00000013639373719343;201.346480;933.665544;9.212443;0.00000007156893389038
78500;0.606122;1431.068120;7.106353;0.00000007190146789071;201.378688;937.800663;9.250067;0.00000012328985121712
78600;0.606241;1429.260197;7.096598;0.00000003309810381324;201.400763;936.614190;9.236323;0.00000016409853742516
78700;0.605775;1427.444533;7.091248;0.00000008836377674015;201.296645;935.424229;9.234104;0.00000017661068341113
78800;0.605440;1425.633608;7.084887;-0.00000000940872268984;201.221777;934.237394;9.229257;0.00000019176786736352
78900;0.605450;1423.838041;7.075889;-0.00000003575178197934;201.223916;933.060766;9.217451;0.00000019954325125582
79000;0.605633;1422.047128;7.065556;-0.00000011304882718832;201.264722;931.887203;9.202117;0.00000019830611108773
79100;0.605831;1420.313871;7.055375;-0.00000004506409823080;201.309469;930.751396;9.186841;0.00000019244976101618
79200;0.605994;1419.061379;7.047895;-0.00000001081821210391;201.345417;929.931903;9.175407;0.00000018338459994993
79300;0.606052;1417.273106;7.038585;-0.00000012137547855673;201.357667;928.759981;9.162628;0.00000017691866105451
79400;0.606359;1417.508182;7.035063;0.00000008662937034387;201.491902;929.099969;9.154075;0.00000017395507256879
79500;0.606678;1420.481365;7.049544;0.00000014719466889801;201.499761;930.855110;9.170723;0.00000019832123143715
79600;0.606787;1419.139373;7.042002;0.00000001788225745258;201.524975;929.976971;9.159775;0.00000019469985090836
79700;0.606924;1417.721376;7.032746;-0.00000005795618562843;201.588607;929.079880;9.145051;0.00000020060247152287
79800;0.607417;1429.544670;7.084514;0.00000011397310117900;201.784436;937.911848;9.214197;0.00000025835390715656
79900;0.607904;1437.133350;7.122474;0.00000005855144991074;201.774468;941.769948;9.252967;0.00000030867443001625
80000;0.607919;1435.347429;7.113502;0.00000006914547157066;201.777900;940.599479;9.241142;0.00000029278169222380
80100;0.607669;1433.556169;7.106571;0.00000003434547579673;201.722622;939.425551;9.234658;0.00000027164378479938
80200;0.607832;1431.839196;7.096725;0.00000003493141775834;201.760549;938.300630;9.220170;0.00000026524196528044
80300;0.608320;1436.011266;7.111848;-0.00000000937143340707;201.918169;941.270585;9.235098;0.00000021006701445003
80400;0.608438;1436.276529;7.113962;0.00000001744456312736;201.895448;941.193462;9.236411;0.00000019447293198027
80500;0.608792;1436.337812;7.109127;-0.00000008834513209877;202.041391;941.441044;9.225615;0.00000019885283109033
80600;0.609095;1440.349772;7.128935;-0.00000007948574420880;202.042779;943.867618;9.249305;0.00000020822358237638
80700;0.608746;1438.565523;7.122864;-0.00000015216460269585;201.964486;942.698285;9.244870;0.00000022583003556065
80800;0.608504;1436.785871;7.115988;-0.00000021983123588143;201.909542;941.531980;9.238299;0.00000022539711608260
80900;0.608647;1435.028970;7.106160;-0.00000045896945266577;201.941545;940.380497;9.224172;0.00000023510528990300
81000;0.608322;1433.257917;7.099939;-0.00000055879513638502;201.869037;939.219811;9.219390;0.00000024110931917676
81100;0.608124;1431.491410;7.092754;-0.00000049058235163102;201.824476;938.062124;9.212065;0.00000024152393507393
81200;0.607895;1429.729166;7.085809;-0.00000044376542973623;201.773608;936.907232;9.205284;0.00000025345002541144
81300;0.607475;1427.970996;7.080380;-0.00000034294953366043;201.680000;935.754969;9.202554;0.00000024837299861247
81400;0.607319;1426.217544;7.072989;-0.00000034209620025649;201.642838;934.605857;9.194333;0.00000023510040136898
81500;0.607369;1424.549617;7.064280;-0.00000040898521547206;201.655313;933.512940;9.182468;0.00000026274221909262
81600;0.607334;1422.831058;7.056041;-0.00000032199159250013;201.647218;932.386562;9.172296;0.00000026308305223210
81700;0.607027;1421.090080;7.049789;-0.00000033523383535794;201.579106;931.245589;9.167341;0.00000024564860723331
81800;0.607032;1419.374659;7.041236;-0.00000038463713281089;201.580318;930.121458;9.156085;0.00000024345592919417
81900;0.606825;1417.642497;7.034279;-0.00000033046467251552;201.533443;928.986282;9.149093;0.00000024022347133723
82000;0.606399;1415.914056;7.029070;-0.00000019962999431300;201.436890;927.853511;9.146454;0.00000022511585484608
82100;0.606058;1414.189937;7.023181;-0.00000019018284547201;201.360317;926.723583;9.142199;0.00000021527716853598
82200;0.605689;1412.469997;7.017459;-0.00000016417334336438;201.279416;925.596394;9.138480;0.00000020328809569037
82300;0.605352;1410.754259;7.011567;-0.00000017949446373677;201.203840;924.471958;9.134183;0.00000020603124539775
82400;0.605191;1409.042983;7.004295;-0.00000016831859284139;201.168410;923.350471;9.126396;0.00000019198432710255
82500;0.604912;1407.335629;6.997961;-0.00000032425396057079;201.106533;922.231544;9.120928;0.00000015969635569490
82600;0.605074;1406.051370;6.990363;-0.00000029305215321074;201.141392;921.393110;9.109403;0.00000016809258340800
82700;0.604904;1404.355519;6.983322;-0.00000039079964153643;201.101366;920.281747;9.101748;0.00000017850823041954
82800;0.604562;1402.659933;6.977501;-0.00000044691864786728;201.026123;919.170510;9.097660;0.00000018423065739626
82900;0.604326;1400.968589;6.970926;-0.00000039172050492198;200.973088;918.062074;9.091441;0.00000017079764802475
83000;0.604309;1399.281930;6.962690;-0.00000041999624045275;200.968590;916.956740;9.080871;0.00000014772842860111
83100;0.604253;1397.599179;6.954723;-0.00000034217259781144;200.956835;915.853968;9.071030;0.00000014657609881397
83200;0.604466;1396.264389;6.946461;-0.00000023614916244696;201.003690;914.979634;9.058052;0.00000014535544323735
83300;0.604448;1394.589244;6.938194;-0.00000022637846086582;201.001777;913.881845;9.047574;0.00000015366720163001
83400;0.604431;1392.918380;6.929996;-0.00000038400526136684;200.998441;912.786869;9.037020;0.00000016252613477263
83500;0.604739;1391.982466;6.922928;-0.00000024969358491944;201.068467;912.171287;9.024802;0.00000015368925687653
83600;0.604767;1390.318510;6.914421;-0.00000012630016499315;201.075191;911.080852;9.013364;0.00000015165687727858
83700;0.605222;1389.385240;6.905604;-0.00000024249470698123;201.196774;910.490491;8.996814;0.00000015314401480282
83800;0.605514;1389.008266;6.902132;-0.00000021280334294715;201.243353;910.216945;8.990034;0.00000017336412838631
83900;0.605492;1387.353764;6.894097;-0.00000016327157936757;201.237926;909.132694;8.979809;0.00000016189483176277
84000;0.605357;1385.702934;6.886899;-0.00000016398780644522;201.208536;908.050827;8.971902;0.00000017130605556304
84100;0.605391;1384.084368;6.878640;-0.00000004585422175296;201.214828;906.989947;8.960719;0.00000018181481209467
84200;0.605403;1382.441768;6.870366;-0.00000000246564013651;201.218076;905.913505;8.949840;0.00000017498314264230
84300;0.605081;1380.802381;6.864689;-0.00000007837456905690;201.145658;904.839113;8.945563;0.00000018491220998840
84400;0.604849;1379.166990;6.858321;-0.00000003445848051342;201.093981;903.767353;8.939567;0.00000017843001387519
84500;0.604619;1377.535484;6.851976;-0.00000010642747838574;201.042071;902.698147;8.933466;0.00000018464925233275
84600;0.604962;1376.021123;6.841833;-0.00000009332211448054;201.118771;901.705608;8.916845;0.00000018168168480770
84700;0.604829;1374.397514;6.834756;-0.00000015760633687023;201.089481;900.641586;8.908957;0.00000019669755602081
84800;0.604611;1372.777451;6.828325;-0.00000012390705705911;201.041604;899.579873;8.902773;0.00000018679702407098
84900;0.604102;1371.160758;6.824165;-0.00000014212309906725;200.927256;898.520324;8.902285;0.00000018441107840772
85000;0.603919;1369.548370;6.817505;-0.00000013073145055387;200.887035;897.463645;8.895433;0.00000020008997125842
85100;0.603765;1367.939808;6.810649;-0.00000012648092706513;200.853067;896.409482;8.888036;0.00000022170229385665
85200;0.603446;1366.334749;6.805071;-0.00000004029902811453;200.781843;895.357590;8.883846;0.00000021406276573543
85300;0.603215;1364.733574;6.798832;-0.00000001597368282091;200.730586;894.308249;8.878129;0.00000022115625597507
85400;0.603149;1363.136588;6.791347;-0.00000003015497895831;200.716674;893.261695;8.868932;0.00000021164021291042
85500;0.602949;1361.543117;6.784929;-0.00000011284009815427;200.671684;892.217408;8.862569;0.00000024147664134944
85600;0.603055;1359.957552;6.776213;-0.00000007254902811837;200.695806;891.178392;8.850117;0.00000025414033189008
85700;0.603469;1358.836538;6.767177;-0.00000010625876711856;200.798133;890.450094;8.833880;0.00000026132340735785
85800;0.603244;1357.407197;6.762080;-0.00000019161620912200;200.738124;889.508046;8.829758;0.00000027636929189612
85900;0.603060;1355.827671;6.755560;-0.00000030559999686375;200.698044;888.472904;8.823107;0.00000032234629543382
86000;0.602693;1354.251550;6.750498;-0.00000019836556930386;200.615070;887.439967;8.819951;0.00000032605441901978
86100;0.602793;1352.774872;6.742396;-0.00000024476548787788;200.637120;886.473087;8.808327;0.00000034081472222169
86200;0.602841;1351.206797;6.734214;-0.00000023438315110980;200.648039;885.445487;8.797178;0.00000035846608170687
86300;0.602422;1349.641452;6.729579;-0.00000026232737582177;200.553615;884.419601;8.795130;0.00000035176572055207
86400;0.602450;1348.088412;6.721658;-0.00000038167036109371;200.558900;883.401904;8.784501;0.00000033044375413738
86500;0.602203;1346.530522;6.715736;-0.00000039324845602096;200.503780;882.380924;8.779208;0.00000033212222660950
86600;0.602163;1345.059244;6.708412;-0.00000041561247599020;200.503372;881.422680;8.769564;0.00000032844786801434
86700;0.602285;1343.927379;6.702153;-0.00000034541653803899;200.521730;880.676325;8.760583;0.00000030638125281257
86800;0.601998;1342.379683;6.696548;-0.00000042602232497302;200.458468;879.662024;8.756063;0.00000029109435217833
86900;0.601885;1340.835920;6.689653;-0.00000055808618526498;200.434304;878.650314;8.748313;0.00000027974840577372
87000;0.601550;1339.295182;6.684465;-0.00000055610325944144;200.359356;877.640560;8.744817;0.00000026662553409551
87100;0.601147;1337.757888;6.679783;-0.00000055785540098441;200.269667;876.633051;8.742692;0.00000026044142487081
87200;0.601086;1336.224629;6.672591;-0.00000041214411794499;200.255722;875.628253;8.733803;0.00000026114571483049
87300;0.601023;1334.694960;6.665377;-0.00000038246002986853;200.242967;874.625795;8.725122;0.00000027309192773828
87400;0.600862;1333.168707;6.658994;-0.00000032760863177828;200.205732;873.625566;8.718330;0.00000024657913400006
87500;0.601009;1331.647948;6.650329;-0.00000037885365600232;200.237909;872.628967;8.705464;0.00000026261966468155
87600;0.601387;1331.264683;6.645512;-0.00000028518138606159;200.325365;872.372496;8.695333;0.00000023190534648165
87700;0.601413;1329.754281;6.637848;-0.00000031437457437278;200.329122;871.381717;8.685212;0.00000023743416477373
87800;0.601126;1328.240268;6.632427;-0.00000033288279155386;200.264590;870.389494;8.680900;0.00000023095935830497
87900;0.601098;1326.730113;6.625069;-0.00000031856689020060;200.259067;869.399847;8.671546;0.00000021832488528162
88000;0.601062;1325.228736;6.617812;-0.00000019810704543488;200.251795;868.415818;8.662410;0.00000019294964204164
88100;0.600889;1323.725228;6.611596;-0.00000027454188966658;200.212656;867.430504;8.655899;0.00000018767195797409
88200;0.600464;1322.224723;6.607213;-0.00000024007113097468;200.118367;866.447111;8.654293;0.00000017860634216049
88300;0.600277;1320.727979;6.601131;-0.00000021843788999831;200.076002;865.466228;8.648050;0.00000015771547623444
88400;0.600126;1319.234661;6.594753;-0.00000021155824470043;200.043088;864.487598;8.641123;0.00000015059731595102
88500;0.600023;1317.744900;6.588017;-0.00000026637326300261;200.021492;863.511293;8.633406;0.00000014662111880170
88600;0.599611;1316.257937;6.583627;-0.00000028576391741808;199.928984;862.536772;8.631651;0.00000013832993772667
88700;0.599439;1314.774771;6.577499;-0.00000017944580577023;199.889763;861.564786;8.625264;0.00000016303522443195
88800;0.599528;1313.334267;6.569501;-0.00000030182172849891;199.913851;860.621568;8.613884;0.00000018508410448703
88900;0.599900;1312.179101;6.561104;-0.00000031491254048888;199.993656;859.865175;8.599317;0.00000024597579795227
89000;0.600265;1310.883364;6.551893;-0.00000028545446184580;200.077034;859.016715;8.583618;0.00000024738346837694
89100;0.600406;1309.429796;6.543635;-0.00000030405908546527;200.107407;858.063854;8.571530;0.00000020914183096465
89200;0.600226;1307.962525;6.537634;-0.00000020713355297630;200.066659;857.102280;8.565380;0.00000019833851183648
89300;0.600451;1306.581941;6.529089;-0.00000027722762752092;200.117032;856.197028;8.552099;0.00000017852755718195
89400;0.600348;1305.121233;6.522534;-0.00000019727349354071;200.094206;855.239766;8.544533;0.00000015954026366671
89500;0.600345;1303.676892;6.515303;-0.00000015029581845738;200.094603;854.293253;8.535206;0.00000011248994269408
89600;0.600568;1303.124582;6.510566;-0.00000005976107786410;200.155335;853.942989;8.526455;0.00000011774397989939
89700;0.600477;1301.761006;6.504760;-0.00000004231696948409;200.124381;853.040717;8.520103;0.00000012703117135970
89800;0.600270;1300.312104;6.499053;0.00000004942830855725;200.077160;852.091181;8.514494;0.00000013428439160634
89900;0.600156;1298.866609;6.492627;0.00000013482826943800;200.052547;851.143890;8.507186;0.00000012144664651714
90000;0.600068;1297.424424;6.486048;0.00000021564142116404;200.033133;850.198774;8.499364;0.00000013094643236400
90100;0.600326;1296.114066;6.477640;0.00000005092601895740;200.090466;849.339876;8.485840;0.00000011319127679599
90200;0.600284;1294.678093;6.470770;0.00000006815025699325;200.081009;848.398833;8.477247;0.00000013195074188843
90300;0.599984;1293.244831;6.465753;0.00000007995276973816;200.014585;847.459529;8.473461;0.00000013568035228673
90400;0.599818;1291.814925;6.459783;0.00000004949993126502;199.978075;846.522442;8.467222;0.00000011415102108003
90500;0.599951;1290.395557;6.451717;-0.00000000718205228623;200.008099;845.592302;8.455419;0.00000007191943041107
90600;0.599813;1288.971990;6.445647;0.00000001856415110524;199.975585;844.659368;8.448736;0.00000007072446805978
90700;0.599727;1287.551629;6.439178;0.00000002805313670251;199.955910;843.728551;8.441073;0.00000009209088602802
90800;0.599666;1286.134526;6.432511;-0.00000005222068466537;199.942841;842.799872;8.432898;0.00000010007363471232
90900;0.599331;1284.720046;6.427851;-0.00000002578281055321;199.867745;841.872863;8.429969;0.00000011152451406815
91000;0.599063;1283.308788;6.422686;-0.00000012417308425938;199.808736;840.947977;8.425805;0.00000013433361800708
91100;0.599016;1281.901791;6.416012;-0.00000017299771570833;199.797289;840.025934;8.417441;0.00000017075603864214
91200;0.599419;1281.266932;6.409904;-0.00000014759734767722;199.888618;839.605958;8.405615;0.00000019591698219301
91300;0.599234;1279.864187;6.404241;-0.00000018159425962949;199.846342;838.686674;8.399863;0.00000019399419670663
91400;0.599257;1278.464910;6.397079;-0.00000015149589671637;199.851357;837.769696;8.390219;0.00000020209711237840
91500;0.599295;1277.068887;6.389819;-0.00000023087500267138;199.859956;836.854851;8.380340;0.00000021354469481594
91600;0.599126;1275.675347;6.384039;-0.00000021507094061235;199.822620;835.941594;8.374392;0.00000020576430870278
91700;0.599121;1274.306250;6.377222;-0.00000025754570742720;199.821538;835.044287;8.365481;0.00000021893322355027
91800;0.598930;1272.918725;6.371619;-0.00000031861804927757;199.779488;834.134972;8.359972;0.00000022057668047637
91900;0.598520;1271.533906;6.367605;-0.00000030992919164419;199.687922;833.227396;8.358564;0.00000023222082745633
92000;0.598196;1270.152213;6.362989;-0.00000039470023693866;199.615663;832.321887;8.355484;0.00000024908547402447
92100;0.598240;1268.821749;6.356043;-0.00000036364281186252;199.624463;831.450059;8.345891;0.00000025396070668648
92200;0.597993;1267.446133;6.350897;-0.00000026585325940687;199.569610;830.548542;8.341471;0.00000025223164357158
92300;0.597998;1266.073935;6.344005;-0.00000030838327802485;199.570130;829.649308;8.332358;0.00000024263579234685
92400;0.597925;1264.704572;6.337684;-0.00000024311862034665;199.553106;828.751912;8.324744;0.00000024097346340568
92500;0.597883;1263.338319;6.331102;-0.00000027247483558313;199.544789;827.856550;8.316628;0.00000025375732093380
92600;0.597585;1261.974480;6.326385;-0.00000029344391805353;199.477981;826.962742;8.313183;0.00000026540055841906
92700;0.597344;1260.616376;6.321273;-0.00000029583270588773;199.424434;826.072648;8.308722;0.00000027272744773654
92800;0.597185;1259.258596;6.315531;-0.00000022739959604223;199.390787;825.182827;8.302789;0.00000025740132514329
92900;0.596843;1257.903476;6.311209;-0.00000018613650354382;199.312605;824.294723;8.300242;0.00000026201280434179
93000;0.596871;1256.551890;6.304241;-0.00000029286343306012;199.318495;823.409003;8.290778;0.00000027411238079367
93100;0.596805;1255.203008;6.297956;-0.00000030940327633289;199.303222;822.525038;8.283102;0.00000027276507807983
93200;0.596588;1253.856781;6.292699;-0.00000036698702388094;199.255794;821.642782;8.278297;0.00000027393116397434
93300;0.596589;1252.513862;6.285906;-0.00000047900971367199;199.257481;820.762732;8.269397;0.00000026528095986578
93400;0.596711;1251.174036;6.278342;-0.00000044690682443616;199.284154;819.884735;8.258253;0.00000027328565010976
93500;0.596495;1249.836432;6.273173;-0.00000039260044104594;199.235123;819.008125;8.253519;0.00000029588386496471
93600;0.596521;1248.502155;6.266278;-0.00000024713199309190;199.241410;818.133749;8.244150;0.00000029281716251717
93700;0.596549;1247.170793;6.259399;-0.00000022593258108827;199.247705;817.261273;8.234896;0.00000028174963517813
93800;0.596531;1245.899898;6.252892;-0.00000017079969438782;199.251780;816.431591;8.226279;0.00000027750502340496
93900;0.596652;1244.978113;6.247653;-0.00000022358813112078;199.271331;815.824406;8.218512;0.00000028502211080195
94000;0.596500;1243.654425;6.242093;-0.00000023900429368950;199.236766;814.956926;8.212627;0.00000029940258627903
94100;0.596150;1242.333162;6.237887;-0.00000016038347894209;199.159277;814.091001;8.210505;0.00000029189675387897
94200;0.596494;1241.343541;6.230467;-0.00000006962159204704;199.237633;813.442428;8.197620;0.00000028563954401761
94300;0.596478;1240.028008;6.224002;-0.00000003019840733032;199.233234;812.580323;8.189243;0.00000026450811674295
94400;0.596484;1238.715365;6.217387;0.00000002512092578399;199.234089;811.720118;8.180445;0.00000026206839720544
